date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal
25,Oil and Vinegar,2,1,1,1,0,0,1,0
25,Strawberry Jelly,2,1,1,0,0,0,1,0
25,Strawberry Cream Cheese,2,0,1,0,0,0,1,0
25,Yellow Mustard,2,1,1,1,0,0,1,0
25,Original Creamer,2,0,1,0,0,0,1,0
25,French Vanilla Creamer,2,0,1,0,0,0,1,0
25,Hazelnut Creamer,2,0,1,0,0,0,1,0
25,Vegetable Cream Cheese,2,0,1,0,0,0,1,0
25,Creamy Peanut Butter,2,1,1,0,0,0,1,0
25,Texas Pete Hot Sauce,2,1,1,1,0,0,1,0
25,Sriracha Sauce,2,1,1,0,0,0,1,0
25,Ranch,2,0,1,0,0,0,1,0
25,Grape Jelly,2,1,1,0,0,0,1,0
25,Plain Cream Cheese Spread,2,0,1,0,0,0,1,0
25,Margarine,2,1,1,0,0,0,1,0
25,Plain Bagel,2,0,1,0,0,0,0,0
25,Everything Bagel,2,0,1,0,0,0,0,0
25,Blueberry Bagel,2,0,1,0,0,0,0,0
25,Cheese Bagel,2,0,1,0,0,0,0,0
